material_id,spacegroup.number,delta_volume,density,full_formula,e_above_hull,structure.lattice.volume,band_gap.optimize_structure_gap,efermi,final_energy,encut,total_magnetization
mp-594,194,-2.57842061,5.680561868,Ni2S2,0.103921437,53.06090134,,8.1947814,-20.8934006,520,1.70E-06
mp-599,194,5.605063152,6.681317088,Ti2Te2,0.336479058,87.21927126,,8.29429653,-23.53626092,520,0.0008213
mp-602,194,18.52853442,6.928352424,Te4Mo2,0,168.3175574,,5.86321326,-35.91764395,520,1.00E-06
mp-603,227,4.021023489,6.320794625,Be4Ag2,0.029227253,66.14659383,,4.44222585,-20.4585485,520,7.80E-06
mp-610,194,-4.490284058,6.766714614,Mn2As2,0.032292229,63.73462531,,6.09101703,-28.58073798,520,2.87796775
mp-611,59,-36.24114896,9.406569748,Ag6Sn2,0,156.1633371,,5.27517053,-25.21390938,520,4.33E-05
mp-612,15,115.6563508,1.699293165,P8S8,0.020820349,492.8087864,,0.91117955,-78.51101577,520,1.45E-05
mp-614,205,5.688162114,2.168133399,Na4O8,0.020115047,168.4594981,,0.8416075,-54.20758242,520,1.000026275
mp-615,221,0.418186434,3.419332296,Y1Mg1,0,54.97887304,,3.1414952,-8.28837049,520,0.0017909
mp-617,164,6.569411531,9.198818953,Pt1O2,0.005861347,40.99220309,,2.25160397,-17.32637169,520,0
mp-623,123,5.409437263,18.02197049,Hg2Pt2,0.107314151,72.91457109,,5.09556116,-12.53572989,520,7.65E-06
mp-624,166,0.455549959,3.552485943,B12As2,0,130.6818779,,4.46735746,-91.84190673,520,2.50E-07
mp-631,225,0.153973805,4.879910347,Ti1C1,0,20.37522237,,7.31818643,-18.73829438,520,1.10E-06
mp-633,221,15.4427138,7.340537776,La1Sn3,0,111.9844008,,8.69782248,-19.24029734,520,0.0007092
mp-634,152,24.86048263,6.965131592,Hg3S3,0.00802335,166.4000336,,0.89381913,-14.04119349,520,7.40E-06
mp-635,221,1.955154966,9.598865805,Sc1Rh3,0,61.18294176,,6.02945904,-30.83748963,520,0.0001391
mp-638,191,1.139564134,5.987805526,Sr1Zn5,0.018502695,114.994954,,2.5696636,-9.26358231,520,1.27E-05
mp-647,194,1.61446089,6.5588291,Nb2S2,0.074214178,63.27954341,,8.19216184,-32.07422196,520,5.05E-06
mp-648,225,0.777491484,1.826998044,Na2S1,0,70.93384889,,0.28426581,-9.97271553,520,1.71E-05
mp-649,221,-0.016890056,18.37242632,Fe1Pt3,0.200971193,57.94371294,,7.28081512,-26.30554644,520,0.0014656
mp-650,216,0.28581275,4.675353722,Be5Pd1,0,53.80126935,,5.0683616,-25.7658621,520,5.40E-06
mp-656,225,0.617464187,8.808442075,Lu1S1,0,39.02900372,,6.89595769,-12.39952543,520,9.04E-05
mp-661,186,-0.702041022,3.20088964,Al2N2,0,42.52728336,,6.03661713,-29.77967434,520,0
mp-662,194,-0.565457762,7.426512234,Ni2Se2,0.048170359,61.55752189,,6.83790576,-19.48530761,520,4.00E-06
mp-665,164,12.47615783,5.120499523,Sn1Se2,0,89.70900447,,2.67748873,-12.01978309,520,8.44E-05
mp-667,146,108.7027626,7.453780616,Tl18S9,0,883.8686132,,3.81026816,-89.04600585,520,3.30E-06
mp-670,227,1.029204976,9.133731983,Nb2Co4,0.015849841,76.63820524,,5.70539657,-49.49092289,520,0.00033285
mp-672,186,8.620580596,4.575653036,Cd2S2,0,104.8628628,,0.88322475,-12.6478595,520,5.47E-05
mp-675,227,2.543401336,13.52058352,Zr2W4,0,112.7211716,,5.39568156,-69.80059027,520,5.00E-08
mp-676,70,6.14133484,2.143818513,Ca2N12,0,192.276646,,,-106.1576195,520,0
mp-682,225,1.256833507,2.692671974,Na1F1,0,25.89361062,,-2.14089306,-8.64893631,520,0
mp-691,62,9.932140167,5.83402066,Sn4Se4,0,225.0514842,,4.68271131,-33.45868978,520,0.00012875
mp-694,164,8.397345028,5.086002958,V1Se2,0,68.19159909,,3.41321936,-18.14349346,520,0.6456229
mp-695,227,-2.225080906,7.522613977,Ti2Co4,0.00257498,73.167855,,6.19435178,-46.03057185,520,0.0051462
mp-696,62,9.331836099,12.05919495,Si4Pt4,0,122.9208645,,9.10312088,-51.30708838,520,9.18E-06
mp-697,205,8.594697111,7.221910685,Sn4O8,0.100405643,138.6103246,,6.59133697,-74.19688313,520,1.50E-07
mp-700,62,14.5274658,5.121946569,Ge4Se4,0,196.5953491,,2.77719898,-34.21485555,520,3.49E-05
mp-708,225,0.428133644,5.96970304,La1As1,0,59.47836855,,5.85203755,-12.7282936,520,1.50E-06
mp-712,221,0.183890325,6.011622386,Y1Cu1,0.020762994,42.11047075,,4.50593526,-11.03770678,520,2.50E-06
mp-713,19,27.01450908,2.884903151,K8As8,0,525.0352899,,1.6314396,-53.3971781,520,3.42E-05
mp-715,227,3.742861522,15.35964966,Zr2Ir4,0.081712262,102.8472259,,7.64914048,-56.5924268,520,1.72E-05
mp-717,36,-0.289463617,3.015748475,B8O12,0.018688277,153.3378013,,2.67291255,-160.118596,700,0
mp-718,221,4.654090337,10.97337752,Sn1Pd3,0,66.27551834,,6.7246354,-21.61722293,520,5.80E-05
mp-720,57,30.32353004,7.625371071,Tl4F4,0,194.5788791,,0.8456217,-30.97162168,520,0
mp-725,136,2.790854155,6.88660836,Rh2O4,0,65.05781804,,3.99328017,-39.06015057,520,0.000149
mp-728,191,0.464050187,4.69873935,Li2Pd1,0,42.51484339,,1.94522589,-10.13360886,520,1.07E-05
mp-729,223,-2.587658379,6.63624243,Cr6Si2,0,92.1189165,,8.6233044,-71.47014279,520,0.0003125
mp-730,205,5.975001686,8.957967816,P8Pt4,0,190.5837971,,7.85081928,-75.77297176,520,1.00E-07
mp-731,194,1.77613146,5.062612595,Mg6Hg2,0.043089027,179.4195078,,3.80585164,-11.14109768,520,1.20E-05
mp-733,152,2.972071783,4.036332805,Ge3O6,0,129.1445633,,-0.8170312,-58.11335229,520,1.30E-05
mp-734,221,2.409430637,9.379989146,La1Hg1,0,60.10086718,,6.25873265,-6.23160347,520,0.3897754
mp-736,194,0.621449661,1.46228187,Li6P2,0,117.6388044,,1.67807531,-27.84784581,520,0
mp-738,205,17.77338504,9.342119143,Sb8Au4,0,313.181681,,6.72001734,-46.94642904,520,5.46E-05
mp-739,194,1.428228218,4.219611643,Ti4P4,0,124.1044668,,7.69141873,-62.70066365,520,2.13E-06
mp-741,62,1.827430935,11.60339022,Hf4O8,0.139236584,120.4906025,,4.81842231,-120.4824643,520,1.00E-07
mp-743,140,-73.8766413,2.634064788,Rb2N6,0,160.7391254,,-0.42698249,-53.09338523,520,4.45E-06
mp-747,227,6.852774764,13.27217771,Ba2Pt4,0,131.9943208,,5.3392042,-32.43961187,520,4.17E-05
mp-753,61,14.08001842,6.144086307,Zn8Sb8,0,404.6836793,,4.72802864,-43.63540505,520,2.48E-05
mp-754,205,-10.72831248,8.49559867,Te8Rh4,0,279.9794041,,8.22685515,-59.44648722,520,4.03E-06
mp-755,14,3.063733561,8.190607274,Co4Sb8,0.003135988,245.2737978,,8.34753738,-63.53025088,520,1.13E-06
mp-757,194,-5.615458193,2.454983961,Li6As2,0,129.5223502,,1.40989272,-26.46606881,520,0
mp-760,58,1.662147934,7.089858011,Fe2Se4,0,100.1332121,,5.8875425,-32.96425365,520,2.70E-06
mp-762,164,15.00594284,6.203727453,Pt1S2,0,69.38328126,,2.77955462,-15.37524965,520,2.34E-05
mp-763,191,-0.140998341,2.637300954,Mg1B2,0,28.91728241,,5.97563269,-15.35037059,520,9.60E-06
mp-766,58,3.726476955,8.051427197,As4Ru2,0,103.497468,,6.16777869,-39.55065024,520,2.86E-05
mp-771,123,-0.972148421,5.127963342,Mn2Al2,0,53.05446145,,7.23706607,-26.86917742,520,0.07362455
mp-774,191,-2.703785487,6.747575084,Ca1Ni5,0.002400432,82.08348736,,5.91705348,-31.55204639,520,0.0031876
mp-776,221,1.523591533,6.833367333,La1Cd1,0,61.07103416,,5.65509251,-6.51698522,520,0.0463321
mp-782,164,3.962313564,7.914048904,Te2Pd1,0,75.87571608,,6.77189296,-12.47360151,520,7.49E-05
mp-786,194,0.470267102,7.180431898,Mn2Sb2,0,81.72600373,,7.26638109,-26.70881685,520,3.19910225
mp-788,194,-0.222365018,8.82596573,Co2Te2,0.09146833,70.18963409,,8.93960259,-20.73404952,520,2.60E-05
mp-790,221,2.359002176,18.61637677,Lu1Pt3,0,67.80982918,,6.05781028,-27.0737654,520,0.0001216
mp-796,223,2.292992264,7.15729647,Nb6Al2,0.070172707,141.8490665,,5.522332,-69.47989507,520,0.00046985
mp-799,176,-3.635143398,4.010599562,V6S8,0,232.7591068,,6.04935211,-101.7741441,520,1.30E-05
mp-801,223,2.630807895,12.6761706,Mo6Os2,0.016440934,125.2461351,,8.33306058,-87.48209636,520,1.66E-05
mp-804,186,-1.960569002,5.92364983,Ga2N2,0,46.94282736,,3.47190466,-24.62981616,520,0
mp-810,194,0.556732396,8.564297877,Ni2Sb2,0,69.97652811,,9.27309777,-20.88297132,520,0.0001489
mp-811,191,5.866686217,15.43776233,Ba1Pt5,0,119.6909109,,5.17687723,-35.11083621,520,9.85E-05
mp-813,227,-0.160228535,3.009750361,Sc2Al4,0,109.1511412,,6.41483814,-30.56228797,520,0.00017675
mp-815,221,-0.408419153,8.937909882,Ga1Ni3,0,45.66680747,,7.17045582,-21.49700038,520,0.7896173
mp-818,62,4.282770971,7.763959769,Si4Rh4,0,112.064295,,8.48919515,-57.68045859,520,7.75E-07
mp-819,227,-2.1022212,10.50799001,Hf2Cr4,0,89.27924763,,5.63604566,-59.1440306,520,2.93E-05
mp-820,216,5.410557137,7.517549948,Hg1Se1,0,61.74933214,,0.89311123,-4.21279593,520,0
mp-825,136,3.262222432,6.818949299,Ru2O4,0,64.80937978,,4.61351624,-44.3028677,520,2.15E-06
mp-827,140,-49.79689779,1.907936613,K2N6,0,141.1999425,,-0.32409185,-53.39708419,520,4.95E-06
mp-828,221,-0.767740995,7.920800233,Si1Ni3,0,42.80187677,,9.62039689,-24.5923361,520,0.0103724
mp-829,221,0.776274307,7.599548117,Al1Pd1,0.033031357,29.14889931,,7.75339724,-10.68310461,520,5.18E-05
mp-830,216,0.699226234,5.921363527,Ga1N1,0.00521816,23.48047625,,3.41642234,-12.30447176,520,6.00E-07
mp-833,227,3.988448684,7.205482835,Ca2Pd4,0,116.5723998,,4.21397716,-28.96003436,520,1.85E-06
mp-838,225,-8.338990328,8.764660517,Cu3Sn1,0.077371834,58.60859413,,8.5486552,-16.05055837,520,1.30E-05
mp-841,194,-0.307462479,2.258067968,Li4O4,0,67.47968675,,1.37444888,-38.71306306,520,0
mp-842,227,5.556328775,12.40200093,Ca2Pt4,0,115.2137117,,5.73263014,-33.87804852,520,3.35E-06
mp-850,227,-18.61910481,6.6240895,Sc2Ni4,0,81.3927442,,6.73333916,-38.92387328,520,2.56E-05
mp-856,136,4.735435329,6.608867434,Sn2O4,0,75.73395853,,5.56143112,-37.70087542,520,5.43E-05
mp-861,140,-1.000260775,12.84854819,Hf4Ni2,0.004194058,107.4427863,,5.51607832,-53.42844663,520,4.20E-06
mp-865,221,0.262907515,2.437994691,Ca1B6,0,71.47825614,,4.77816506,-44.93692868,520,1.50E-05
mp-870,140,9.823871902,5.449008727,Tl2N6,0.044648178,150.1786787,,2.16096749,-52.09206321,520,3.75E-06
mp-871,198,-4.02828696,6.32540763,Fe4Si4,0,88.13336945,,9.56317383,-59.62845563,520,1.00E-07
mp-875,221,0.35283516,13.12163303,Al1Os1,0.007936356,27.48806028,,8.57052649,-15.79602866,520,0.0002798
mp-879,220,8.133783022,6.776267027,La6Te8,0.000952108,454.3838037,,8.57479664,-77.21318837,520,0.0061291
mp-882,162,4.88738219,4.681534515,Ti12O2,0.011398986,215.0909109,,6.16683095,-115.9347281,520,6.22E-05
mp-888,189,6.035329823,3.565779476,Ca6As6,0,321.3232787,,3.4292161,-53.01847293,520,6.67E-07
mp-891,59,-0.18302318,12.0334624,Ta2Ni6,0.003653319,98.53507582,,7.58874971,-61.23655323,520,1.76E-05
mp-892,221,1.251160484,11.00577814,Sc1Pt1,0,36.21694348,,6.23382579,-14.82861584,520,8.23E-05
mp-893,62,2.539921332,5.553718456,Zr4Si4,0,142.6922046,,6.88098681,-63.36429424,520,5.00E-06
mp-894,123,1.108991396,14.74252814,Zn2Pt2,0,58.6817664,,5.42894942,-16.92330307,520,5.15E-06
mp-899,221,1.664923354,10.59400876,In1Rh1,0,34.12668235,,9.10321802,-10.93022364,520,0.0007184
mp-900,194,5.956890626,8.658113162,Rh2Se2,0.108455403,69.75994818,,6.27595497,-22.62821413,520,6.40E-06
mp-902,221,1.441917133,4.808578673,Ba1Zn1,0,70.01050949,,2.01609665,-3.52550476,520,1.79E-05
mp-903,227,-27.35699315,7.109105125,Zr2Cr4,0,91.19688502,,5.34397217,-55.90813212,520,1.67E-05
mp-910,225,6.7975511,7.6161018,Nb1C1,0.039687373,22.87507597,,7.38752882,-20.25034011,520,2.72E-05
mp-912,227,5.156801442,14.43159786,La2Pt4,0,121.753275,,8.93993484,-40.59615162,520,5.80E-06
mp-915,221,-0.498113916,6.302811067,Y1Cd1,0,53.03895124,,3.13934255,-8.09658273,520,0.0060449
mp-917,12,-1.287397231,2.162856548,Ca2C4,0.022021451,98.42497992,,0.82041206,-40.81340374,520,2.57E-05
mp-921,227,3.673801112,9.009606961,Y2Rh4,0,108.6371109,,5.51441516,-46.77056224,520,3.00E-07
mp-925,225,4.369504935,6.146477474,V1N1,0.19112633,17.54647636,,8.95477595,-19.36039987,520,3.93E-05
mp-927,14,0.855305946,4.285587373,Cu4P8,0,194.5001959,,6.81346148,-61.03655979,520,1.52E-05
mp-929,227,-1.116798368,8.422442421,Zr2Co4,0,82.44704757,,5.40529037,-47.3900227,520,0.00381325
mp-930,225,0.643283599,5.449689034,Zr1P1,0.046088792,37.23407944,,6.86363934,-16.62181597,520,4.39E-05
mp-932,221,1.246888294,6.026909057,Sc1Ga3,0,70.01670897,,4.65109973,-17.39638876,520,2.60E-06
mp-933,225,0.542243741,5.473715587,Y1As1,0,49.69967332,,3.99800199,-14.22770781,520,1.27E-05
mp-934,221,1.891428758,8.348367374,Li1Tl1,0,42.03363778,,4.85477892,-4.73704087,520,6.79E-05
mp-936,229,11.88042424,12.71734756,Hg4Pt1,0,130.2390058,,2.34791789,-7.75948629,520,2.70E-06
mp-938,160,2.872504597,5.90965148,Ge1Te1,0,56.26496563,,4.78166913,-7.94716781,520,0.0001006
mp-943,227,-7.275182533,5.046238511,Co6S8,0,200.7686911,,6.15142796,-81.68435548,520,0.0005145
mp-944,191,-0.103351381,3.147666036,Al1B2,0.01229706,25.64060876,,10.13272501,-17.23555794,520,3.70E-06
mp-945,123,1.175654358,15.71533578,Ni2Pt2,0,53.63007014,,7.41506782,-24.05871059,520,3.64E-05
mp-947,224,26.37736725,9.253936708,Au4S2,0,152.8833752,,1.3318337,-21.7779418,520,0
mp-948,225,8.185359145,6.671812278,Zn1Te1,0.287526645,48.03776938,,4.77620767,-4.77639457,520,8.20E-06
mp-953,221,0.697595007,7.802323871,Nb1Zn3,0,61.53516224,,3.36110023,-14.52627166,520,1.50E-06
mp-954,221,0.664532582,4.28198936,Ba1B6,0,78.40966941,,4.24028898,-44.86281643,520,1.31E-05
mp-958,223,-2.358672945,8.619543327,Cr6Rh2,0.10471022,99.75082108,,6.95285327,-72.0221573,520,0.0432608
mp-959,194,0.930483417,4.087710032,La2Al6,0,178.6181738,,7.093013,-35.90839127,520,2.18E-05
mp-960,191,1.500501183,7.328280168,B2Mo1,0.160010128,26.63875918,,10.03801357,-25.03551505,520,4.10E-06
mp-963,62,5.09986315,6.508924436,Zr4O8,0.104139021,125.7450579,,4.29463414,-112.8049607,520,4.87E-05
mp-971,225,1.216078649,2.291176594,K2O1,0,68.26891294,,0.39826175,-10.2251862,520,3.00E-07
mp-972,225,-1.720642214,5.614514691,Mn1Se1,0.015381347,39.60145148,,4.81675064,-13.33851339,520,4.6655844
mp-977,221,3.995171621,8.800732568,Lu1In3,0,98.00534694,,7.22613931,-14.02107656,520,8.40E-06
mp-978,62,8.198403962,4.212174173,Sr8Sn4,0,463.528269,,3.27561212,-37.02216149,520,4.95E-06
mp-981,225,1.681580816,4.133835591,Sr1F2,0,50.45958083,,-1.8823879,-17.2859187,520,0.0002078
mp-983,205,12.89736314,7.633282912,Rh4Se8,0.032765833,226.9591893,,6.11425619,-62.1273277,520,9.70E-06
mp-984,194,5.631640964,1.956241324,B2N2,0.00056793,42.13259297,,1.20728156,-35.14819535,520,0
mp-987,221,0.175033061,8.252026084,Zn1Cu1,0.016788028,25.94936198,,5.10275998,-5.52293727,520,1.39E-05
mp-988,176,3.209457758,3.134177462,Si6N8,0,148.6488236,,6.58164385,-114.5452238,520,0
mp-992,191,0.293183218,4.24589622,Ca1Ga2,0.03555037,70.21052687,,2.84429567,-9.51586497,520,2.93E-05
mp-994,225,0.307359636,4.345810957,Y1P1,0,45.80612866,,4.44361262,-15.13060237,520,3.10E-06
mp-996,136,6.463856306,11.22797574,Os2O4,0,65.73216876,,5.23518162,-47.54105333,520,1.82E-05
mp-998,140,-0.07689958,4.382046076,Al4Cu2,0.021497995,89.05812804,,7.82634909,-24.11980221,520,0.00185465
mp-1001,15,4.995641151,4.760885629,Ba2N4,0,115.3374437,,3.78539615,-40.24794401,520,6.45E-06
mp-1004,221,-6.560918374,7.479894881,Nb3Si1,0.252907601,68.11072756,,6.18832116,-36.64267873,520,0.0002859
mp-1005,62,-2.707922874,6.37173935,Fe4P4,0,90.50335287,,9.16413268,-60.26685989,520,0.000643225
mp-1008,221,1.580229797,13.74738669,Ni2Hg2,0.223452125,62.63738962,,5.30422985,-11.2757205,520,1.85E-05
mp-1010,71,0.132323845,4.433316806,Mn1B4,0.01855788,36.77497591,,7.77356141,-37.22505932,520,0.5495853
mp-1014,194,0.866587764,7.684765238,Zr4Mn8,0.001599668,173.8163965,,5.47754954,-109.6835926,520,0.003313325
mp-1017,182,2.976769795,6.606179112,Zr6O2,0.00429321,145.6244708,,4.93465115,-72.13350095,520,5.50E-07
mp-1019,227,-34.29036794,7.419684466,Y2Ni4,0.006352747,92.33734954,,6.05475485,-38.57487577,520,2.10E-05
mp-1020,221,2.008770995,13.66078726,Ta1Rh3,0,59.52122699,,6.80622547,-36.35069598,520,3.70E-06
mp-1022,225,2.38822648,1.760821217,K2S1,0,103.9819884,,-0.39446425,-9.52224062,520,7.80E-05
mp-1024,166,26.16320928,4.269214828,Ca2Ge4,0.007034552,144.1924137,,3.70033156,-25.38456351,520,3.40E-06
mp-1027,221,1.914565609,13.1044035,Hf1Rh3,0,61.73691264,,6.20291865,-35.03425122,520,0.0002076
mp-1029,225,2.42745608,4.694961766,Ba1F2,0,62.00945603,,-2.25606097,-17.30985702,520,0
mp-1030,225,5.388681322,18.86655514,Sb1Pt7,0.00716186,130.9088703,,8.11176363,-47.38866018,520,0.0011702
mp-1032,140,-6.9721284,14.97723772,Ta4B2,0.038026916,82.64462875,,6.37134472,-63.91985236,520,3.65E-05
mp-1033,221,-0.407992495,6.35907296,Be1Ni1,0,17.67989813,,7.20539835,-10.44322851,520,0.0106025
mp-1038,227,-2.356794434,5.816115554,Mg2Cu4,0,86.4496679,,5.72688565,-20.4546476,520,4.34E-05
mp-1039,186,6.259814288,3.64879026,Mg2Te2,0,138.2618155,,2.01381354,-12.99041779,520,4.48E-05
mp-1042,62,1.71387293,9.983667668,Hf4Si4,0,137.4351366,,7.47549123,-68.08356497,520,3.80E-06
mp-1043,227,-7.002052295,9.514935305,Hf2V4,0.028875523,97.86095172,,5.1011224,-56.08178005,520,0.00084145
mp-1047,167,1.069510253,2.666963754,Ca6N4,0.013622314,184.6073797,,2.64541163,-53.13074064,520,3.23E-05
mp-1048,11,-11.72978296,6.412984676,Ti2Ni2,0.001094097,55.18419683,,6.99877288,-28.9382568,520,1.95E-06
mp-1049,189,9.544599603,4.295174482,Sr6As6,0,377.0370776,,2.73911993,-51.0222703,520,9.33E-07
mp-1050,227,-2.766757988,4.843491591,Ni6S8,0,208.6795338,,6.77887346,-72.86419548,520,6.25E-05
mp-1052,227,7.243184095,10.95181566,Na2Au4,0,126.4295868,,3.28733183,-17.8954391,520,3.05E-06
mp-1055,225,6.108391298,6.693511841,Cd1Se1,0.145770695,47.47567857,,2.25283521,-5.36747157,520,1.00E-06
mp-1057,164,-0.06465766,4.767798505,Al3Ni2,0,69.07528882,,7.86325458,-25.85786067,520,3.22E-05
mp-1058,136,2.305339341,5.616882767,Pd2F4,0.025339559,85.38890876,,0.91566461,-24.38351557,520,0.03604905
mp-1065,225,5.898926203,6.135696614,La1Sb1,0,70.54540284,,6.50075774,-11.59336321,520,0.0004852
mp-1066,225,2.691263067,10.38460195,Yb1N1,0.320516888,29.9095092,,1.31994987,-10.89711683,520,0.9969075
mp-1068,205,1.0456923,4.347611517,Cu4S8,0.005079797,195.0597303,,6.16842865,-50.57692359,520,8.81E-05
mp-1070,186,7.763128585,5.301027405,Cd2Se2,0.001059185,119.8933687,,0.5013296,-11.31378918,520,3.22E-05
mp-1073,221,0.856115093,4.408704883,Ca1Cd1,0,57.43499381,,2.42637171,-3.65013443,520,7.59E-05
mp-1076,221,0.174085158,2.288806452,K1B6,0,75.42655202,,2.2028364,-41.36474431,520,8.20E-06
mp-1077,59,0.731936001,7.467945326,B4Ru2,0,54.56249263,,8.36765605,-46.97175851,520,6.00E-07
mp-1078,194,11.0684179,5.658778717,Ca4Cd8,0.007650567,310.9340822,,2.70755332,-19.31921519,520,1.98E-06
mp-1082,221,1.287726063,18.41433036,V1Ir3,0.020412868,56.59406706,,9.07983539,-37.58728359,520,5.00E-07
mp-1084,225,0.054028727,3.608851783,Zr1B12,0.017219714,101.6683661,,6.84499347,-91.44150784,520,4.50E-06
mp-1086,225,0.268274799,14.23427173,Ta1C1,0,22.51012635,,8.22509744,-22.23717116,520,3.83E-05
mp-1087,225,1.216907286,3.566053226,Sr1S1,0,55.73153354,,1.81671668,-10.11311164,520,0
mp-1089,221,0.920051013,17.77477593,Ti1Ir3,0,58.34315572,,8.72922801,-37.34632276,520,4.33E-05
mp-1090,194,-2.762808115,7.096054328,Fe2Se2,0.194606305,63.09110808,,6.11260585,-24.2225849,520,2.3081014
mp-1099,62,2.043713318,7.985960722,Ni4Ge4,0,109.2338145,,6.40651994,-44.05114431,520,9.00E-07
mp-1102,225,-0.056366114,11.66341894,Lu1N1,0,26.90447869,,3.90177372,-16.61352723,520,8.00E-07
mp-1105,139,2.599708634,5.391924716,Ba1O2,0,52.14688932,,2.24176671,-17.3686954,520,2.80E-06
mp-1106,62,3.346419432,3.353462039,Sr8Si4,0,402.7240227,,2.73036401,-39.59377751,520,4.29E-05
mp-1108,191,0.953893723,12.11754649,Ta1B2,0,27.75934835,,9.23595048,-27.16826714,520,7.20E-06
mp-1111,193,-1.981715764,6.027479519,Mn10Si6,0.045078937,197.7758857,,7.61974741,-129.7216867,520,0.04318685
mp-1113,140,1.489344319,16.75971714,B2W4,0,75.00115625,,7.89105606,-66.75944799,520,1.70E-05
mp-1114,194,-0.862282028,5.07456036,V2P2,0,53.60996062,,8.16808559,-32.2499034,520,2.07E-05
mp-1115,164,13.80141872,7.821288413,Pt1Se2,0,74.94633778,,3.0835397,-14.21121884,520,2.66E-05
mp-1118,62,27.47423614,7.347406808,Si4Ni8,0,131.5089471,,10.08157471,-74.54970361,520,7.85E-06
mp-1120,223,2.593402091,12.73266143,Mo6Ir2,0.081352894,125.2087293,,8.60870262,-83.52444635,520,2.50E-05
mp-1121,221,-4.20343225,8.876589952,Ga1Co1,0,24.06764711,,5.98674829,-10.69985908,520,0.0014561
mp-1123,216,4.148648406,7.128034118,Hg1S1,0,54.1990546,,1.36595528,-4.69644453,520,1.00E-07
mp-1124,194,-0.485837996,5.108719541,Mg4Zn8,0,201.6848217,,3.62971226,-18.08205465,520,1.75E-07
mp-1125,62,25.59251476,1.748575617,Li8S4,0.0558197,174.5347162,,1.43015394,-47.18074812,520,0.0003114
mp-1128,62,3.056450764,12.70654715,Si4Ir4,0,115.1598141,,9.61556862,-62.64217353,520,2.28E-06
mp-1132,225,1.492654084,7.791430667,Cd1O1,0,27.36730794,,1.54783851,-7.91277482,520,7.00E-07
mp-1136,194,29.1209983,2.339054799,Na6As2,0.001218105,204.3017292,,1.24232357,-20.56261137,520,1.15E-05
mp-1138,225,0.659447295,2.530431317,Li1F1,0,17.02215405,,-2.20165144,-9.69028318,520,9.00E-07
mp-1139,194,-1.314878629,9.788203454,Co6Mo2,0,92.5388874,,6.81143923,-64.73931636,520,0.0031327
mp-1143,167,2.456511701,3.873499574,Al4O6,0,87.42000774,,5.85557102,-74.81297524,520,0
mp-1145,191,0.0404655,4.487425376,Ti1B2,0,25.71389777,,8.42847659,-24.42741076,520,1.90E-06
mp-1152,221,1.799938867,10.28225039,Ti1Rh3,0,57.58669553,,6.71161597,-32.44694318,520,0.0001167
mp-1153,225,-0.955023326,1.629551749,Li2S1,0,46.82072068,,0.68198126,-11.96264613,520,0
mp-1156,216,3.524661322,5.28767143,Ga1Sb1,0,60.13327439,,3.77470612,-7.48349749,520,0
mp-1158,221,-7.810289143,12.06983592,Lu1Pd3,0,67.99456375,,4.23613859,-23.87673469,520,0.0302769
mp-1159,140,-16.29172997,7.001340698,Zr4Fe2,0.017275727,113.0340163,,4.42743038,-51.96257848,520,1.26E-05
mp-1161,225,7.959532388,6.370267587,La1Se1,0,56.79103954,,7.85432144,-12.43429444,520,0.0007459
mp-1169,221,0.486639541,5.222539014,Sc1Cu1,0,34.49886354,,5.29730246,-10.97061223,520,2.00E-05
mp-1170,164,15.02681954,3.670089382,Sn1S2,0,82.72631166,,2.48942756,-13.4033375,520,2.26E-05
mp-1172,221,0.794610495,6.911660992,Mg1Rh1,0,30.56255245,,5.02743377,-9.89577024,520,8.87E-05
mp-1174,221,0.642477871,2.471799567,Mg1Sc1,0,46.5290349,,3.52378768,-8.01239647,520,0.0015298
mp-1175,41,7.468583487,2.960341116,Sr2S6,0,206.2140623,,3.58480311,-36.28407262,520,1.06E-05
mp-1180,221,1.980764383,17.43267295,Mn1Pt3,0,60.98092734,,6.78733731,-28.77567784,520,4.3006745
mp-1185,221,0.949005634,10.74057143,V1Rh3,0.007794691,55.60469051,,6.88429588,-32.65565587,520,0.0009826
mp-1186,164,9.38744746,3.307469041,Zr1S2,0,77.99661275,,1.83803428,-21.35985668,520,6.60E-06
mp-1190,216,1.670064848,5.064264572,Zn1Se1,0,47.33764543,,1.29708276,-6.18516607,520,8.84E-05
mp-1194,123,3.764742473,14.47374408,Cd2Pt2,0,70.55637428,,4.69584613,-15.23602387,520,1.05E-06
