,Unnamed: 0,e_above_hull,final_energy,total_magnetization,spacenumber,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,gaps
669,669,0.0,-57.58731615,0.00012005,194,22,33,11,27.5,5.5,22,43,84,41,63.5,20.5,43,47.867,74.9216,27.0546,61.3943,13.5273,47.867,1090.0,1941.0,851.0,1515.5,425.5,1090.0,4,15,11,9.5,5.5,4,4,4,0,4.0,0.0,4,119,160,41,139.5,20.5,119,1.54,2.18,0.64,1.86,0.32,1.54,2,2,0,2.0,0.0,2,0,3,3,1.5,1.5,0,2,10,8,6.0,4.0,2,0,0,0,0.0,0.0,0,4,15,11,9.5,5.5,4,0,0,0,0.0,0.0,0,0,3,3,1.5,1.5,0,0,8,8,4.0,4.0,0,0,0,0,0,0,0,3,8,5,5.5,2.5,3,16.69,22.175,5.485,19.4325,2.7425,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25e-05,2.25e-05,1.13e-05,1.13e-05,0.0,166,194,28,180.0,14.0,166,-3,4,7,3.898717738,0.0
670,670,0.0,-57.08890109,2.7399999999999995e-05,194,13,22,9,19.75,3.375,22,43,73,30,50.5,11.25,43,26.9815386,47.867,20.885461399999997,42.64563465,7.832048025,47.867,933.47,1941.0,1007.53,1689.1175,377.82375,1941.0,4,13,9,6.25,3.375,4,3,4,1,3.75,0.375,4,121,160,39,150.25,14.625,160,1.54,1.61,0.07,1.5575,0.02625,1.54,2,2,0,2.0,0.0,2,0,1,1,0.25,0.375,0,0,2,2,1.5,0.75,2,0,0,0,0.0,0.0,0,3,4,1,3.75,0.375,4,0,0,0,0.0,0.0,0,0,5,5,1.25,1.875,0,0,8,8,6.0,3.0,8,0,0,0,0,0,0,5,8,3,7.25,1.125,8,16.48,16.69,0.21,16.6375,0.07875,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25e-05,2.25e-05,1.6899999999999997e-05,8.45e-06,2.25e-05,194,225,31,201.75,11.625,194,0,0,0,0.0,0.0
671,671,0.01921577,-24.53739701,8.4e-06,129,29,51,22,36.33333333,9.777777777999999,29,64,85,21,71.0,9.333333332999999,64,63.54600000000001,121.76,58.214,82.95066667,25.87288889,63.54600000000001,903.78,1357.77,453.99,1206.44,201.77333330000002,1357.77,11,15,4,12.33333333,1.7777777780000001,11,4,5,1,4.333333333,0.444444444,4,132,139,7,134.33333330000002,3.111111111,132,1.9,2.05,0.15,1.95,0.066666667,1.9,1,2,1,1.333333333,0.444444444,1,0,3,3,1.0,1.333333333,0,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,11,15,4,12.33333333,1.7777777780000001,11,0,1,1,0.666666667,0.444444444,1,0,3,3,1.0,1.333333333,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,2,1.6666666669999999,0.8888888890000001,1,11.07,31.56,20.49,17.9,9.106666667,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,225,59,205.33333330000002,26.22222222,225,-3,2,5,2.645751311,0.0
672,672,0.0,-20.75403685,1.74e-05,191,38,79,41,72.16666667,11.38888889,79,8,66,58,56.33333333,16.11111111,66,87.62,196.966569,109.34656899999999,178.74214080000002,30.37404694,196.966569,1050.0,1337.33,287.33,1289.441667,79.81388889,1337.33,2,11,9,9.5,2.5,11,5,6,1,5.833333333,0.27777777800000003,6,136,195,59,145.83333330000002,16.38888889,136,0.95,2.54,1.59,2.275,0.441666667,2.54,1,2,1,1.166666667,0.27777777800000003,1,0,0,0,0.0,0.0,0,0,10,10,8.333333332999999,2.777777778,10,0,14,14,11.66666667,3.888888889,14,2,25,23,21.16666667,6.3888888889999995,25,0,1,1,0.833333333,0.27777777800000003,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0.833333333,0.27777777800000003,1,16.7,54.23,37.53,22.955,10.425,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,225,0,225.0,0.0,225,-1,2,3,2.0,0.0
673,673,0.0,-39.84918218,0.0002602,191,57,78,21,74.5,5.833333333,78,13,63,50,54.66666667,13.88888889,63,138.90547,195.084,56.17853,185.7209117,15.60514722,195.084,1193.0,2041.4,848.4,1900.0,235.66666669999998,2041.4,3,10,7,8.833333332999999,1.9444444440000002,10,6,6,0,6.0,0.0,6,136,207,71,147.83333330000002,19.72222222,136,1.1,2.28,1.18,2.083333333,0.327777778,2.28,1,2,1,1.166666667,0.27777777800000003,1,0,0,0,0.0,0.0,0,1,9,8,7.666666667,2.222222222,9,0,14,14,11.66666667,3.888888889,14,3,24,21,20.5,5.833333333,24,0,1,1,0.833333333,0.27777777800000003,1,0,0,0,0.0,0.0,0,1,9,8,2.333333333,2.222222222,1,0,0,0,0,0,0,2,9,7,3.166666667,1.9444444440000002,2,15.02,36.8975,21.8775,18.66625,6.077083332999999,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,225,31,219.83333330000002,8.611111111,225,-2,5,7,4.082482905,0.0
674,674,0.0,-25.63765828,8.2e-06,140,34,81,47,57.5,23.5,34,76,89,13,82.5,6.5,76,78.96,204.3833,125.4233,141.67165,62.71165,78.96,494.0,577.0,83.0,535.5,41.5,494.0,13,16,3,14.5,1.5,13,4,6,2,5.0,1.0,4,120,145,25,132.5,12.5,120,1.62,2.55,0.93,2.085,0.465,1.62,2,2,0,2.0,0.0,2,1,4,3,2.5,1.5,1,10,10,0,10.0,0.0,10,0,14,14,7.0,7.0,0,16,27,11,21.5,5.5,16,0,0,0,0.0,0.0,0,2,5,3,3.5,1.5,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,5,3,3.5,1.5,2,25.92,26.91,0.99,26.415,0.495,25.92,0.0,0.799,0.799,0.3995,0.3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,194,180,104.0,90.0,14,-2,3,5,2.683281573,0.712735
675,675,0.006089176,-66.17926667,1.47e-05,205,44,52,8,49.33333333,3.5555555560000003,52,56,90,34,78.66666667,15.11111111,90,101.07,127.6,26.53,118.75666670000001,11.79111111,127.6,722.66,2607.0,1884.34,1350.773333,837.4844444,722.66,8,16,8,13.33333333,3.5555555560000003,16,5,5,0,5.0,0.0,5,138,146,8,140.66666669999998,3.5555555560000003,138,2.1,2.2,0.1,2.133333333,0.04444444400000001,2.1,1,2,1,1.6666666669999999,0.444444444,2,0,4,4,2.666666667,1.7777777780000001,4,7,10,3,9.0,1.333333333,10,0,0,0,0.0,0.0,0,8,16,8,13.33333333,3.5555555560000003,16,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.8888888890000001,2,0,3,3,1.0,1.333333333,0,0,0,0,0,0,0,2,4,2,2.666666667,0.8888888890000001,2,13.51,34.76333333,21.25333333,27.67888889,9.445925926000001,34.76333333,0.0,0.46399999999999997,0.46399999999999997,0.309333333,0.20622222199999998,0.46399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,152,194,42,166.0,18.66666667,152,-2,4,6,4.242640687,0.727636
676,676,0.0,-64.05680307,2.3e-06,62,46,50,4,47.33333333,1.7777777780000001,46,62,80,18,68.0,8.0,62,106.42,118.71,12.29,110.51666670000002,5.462222222,106.42,505.08,1828.05,1322.97,1387.06,587.9866667,1828.05,10,14,4,11.33333333,1.7777777780000001,10,5,5,0,5.0,0.0,5,139,139,0,139.0,0.0,139,1.96,2.2,0.24,2.12,0.10666666699999999,2.2,0,2,2,0.666666667,0.8888888890000001,0,0,2,2,0.666666667,0.8888888890000001,0,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,10,14,4,11.33333333,1.7777777780000001,10,0,0,0,0.0,0.0,0,0,4,4,1.333333333,1.7777777780000001,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,4,1.333333333,1.7777777780000001,0,14.41,33.285,18.875,20.70166667,8.388888889,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,225,84,197.0,37.33333333,225,0,0,0,0.0,0.0
677,677,0.013365897,-47.35077554,3.8799999999999994e-05,62,14,57,43,35.5,21.5,14,13,78,65,45.5,32.5,13,28.0855,138.90547,110.81997,83.495485,55.409985,28.0855,1193.0,1687.0,494.0,1440.0,247.0,1193.0,3,14,11,8.5,5.5,3,3,6,3,4.5,1.5,3,111,207,96,159.0,48.0,111,1.1,1.9,0.8,1.5,0.4,1.1,2,2,0,2.0,0.0,2,0,2,2,1.0,1.0,0,0,1,1,0.5,0.5,0,0,0,0,0.0,0.0,0,3,4,1,3.5,0.5,3,0,0,0,0.0,0.0,0,0,4,4,2.0,2.0,0,0,9,9,4.5,4.5,0,0,0,0,0,0,0,4,9,5,6.5,2.5,4,20.44,36.8975,16.4575,28.66875,8.22875,20.44,0.0,0.773,0.773,0.3865,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,227,33,210.5,16.5,194,-4,4,8,4.103913408,0.0
678,678,0.13416548,-22.12759001,0.000143,191,29,52,23,36.66666667,10.22222222,29,64,90,26,72.66666667,11.55555556,64,63.54600000000001,127.6,64.054,84.89733333,28.46844444,63.54600000000001,722.66,1357.77,635.11,1146.066667,282.2711111,1357.77,11,16,5,12.66666667,2.222222222,11,4,5,1,4.333333333,0.444444444,4,132,138,6,134.0,2.666666667,132,1.9,2.1,0.2,1.966666667,0.088888889,1.9,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.7777777780000001,0,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,11,16,5,12.66666667,2.222222222,11,0,1,1,0.666666667,0.444444444,1,0,2,2,0.666666667,0.8888888890000001,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,11.07,34.76333333,23.69333333,18.96777778,10.53037037,11.07,0.0,0.46399999999999997,0.46399999999999997,0.15466666699999998,0.20622222199999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,225,73,200.66666669999998,32.44444444,225,-2,1,3,2.121320344,0.0
679,679,0.0,-141.5549892,0.00114225,11,15,57,42,22.0,11.66666667,15,13,83,70,71.33333333,19.44444444,83,30.973762,138.90547,107.931708,48.962379999999996,29.98103,30.973762,317.3,1193.0,875.7,463.25,243.25,317.3,3,15,12,13.0,3.333333333,15,3,6,3,3.5,0.833333333,3,107,207,100,123.66666670000001,27.77777778,107,1.1,2.19,1.09,2.008333333,0.302777778,2.19,2,2,0,2.0,0.0,2,0,3,3,2.5,0.833333333,3,0,1,1,0.166666667,0.27777777800000003,0,0,0,0,0.0,0.0,0,3,5,2,4.666666667,0.5555555560000001,5,0,0,0,0.0,0.0,0,0,3,3,2.5,0.833333333,3,0,9,9,1.5,2.5,0,0,0,0,0,0,0,3,9,6,4.0,1.6666666669999999,3,22.5702381,36.8975,14.3272619,24.95811508,3.979794974,22.5702381,0.0,1.625,1.625,1.3541666669999999,0.45138888899999996,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2,194,192,34.0,53.33333333,2,-3,5,8,4.777998356,0.24780700000000003
680,680,0.0,-60.39116441,4e-06,140,28,73,45,58.0,20.0,73,48,61,13,52.33333333,5.777777778,48,58.6934,180.94788,122.25448,140.19638669999998,54.33532444,180.94788,1728.0,3290.0,1562.0,2769.333333,694.2222222,3290.0,5,10,5,6.666666667,2.222222222,5,4,6,2,5.333333333,0.8888888890000001,6,124,170,46,154.66666669999998,20.44444444,170,1.5,1.91,0.41,1.6366666669999999,0.182222222,1.5,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,3,8,5,4.666666667,2.222222222,3,0,14,14,9.333333332999999,6.222222222,14,10,19,9,16.0,4.0,19,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,7,5,5.333333333,2.222222222,7,0,0,0,0,0,0,2,7,5,5.333333333,2.222222222,7,10.32,18.12,7.8,15.52,3.4666666669999997,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953946999999999,0.5953946999999999,0.1984649,0.264619867,0.0,225,229,4,227.66666669999998,1.7777777780000001,229,0,0,0,0.0,0.0
681,681,0.068698774,-60.03982359,0.0008160999999999999,62,16,23,7,19.5,3.5,16,46,88,42,67.0,21.0,46,32.065,50.9415,18.8765,41.50325,9.43825,32.065,388.36,2183.0,1794.64,1285.68,897.32,388.36,5,16,11,10.5,5.5,5,3,4,1,3.5,0.5,3,105,153,48,129.0,24.0,105,1.63,2.58,0.95,2.105,0.475,1.63,2,2,0,2.0,0.0,2,0,4,4,2.0,2.0,0,0,3,3,1.5,1.5,0,0,0,0,0.0,0.0,0,5,6,1,5.5,0.5,5,0,0,0,0.0,0.0,0,0,2,2,1.0,1.0,0,0,7,7,3.5,3.5,0,0,0,0,0,0,0,2,7,5,4.5,2.5,2,13.01,25.786875,12.776875,19.3984375,6.3884375,13.01,0.0,2.202,2.202,1.101,1.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,229,159,149.5,79.5,70,-2,2,4,2.828427125,0.0
682,682,0.0,-61.26833569,8.75e-07,62,31,46,15,41.0,6.666666667,46,62,74,12,66.0,5.333333333,62,69.723,106.42,36.696999999999996,94.18766667,16.30977778,106.42,302.91,1828.05,1525.14,1319.67,677.84,1828.05,10,13,3,11.0,1.333333333,10,4,5,1,4.666666667,0.444444444,5,122,139,17,133.3333333,7.555555556,139,1.81,2.2,0.39,2.07,0.173333333,2.2,0,2,2,0.666666667,0.8888888890000001,0,0,1,1,0.333333333,0.444444444,0,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,10,13,3,11.0,1.333333333,10,0,0,0,0.0,0.0,0,0,5,5,1.6666666669999999,2.222222222,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,5,5,1.6666666669999999,2.222222222,0,14.41,18.8575,4.4475,15.8925,1.976666667,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,225,161,171.33333330000002,71.55555556,225,0,0,0,0.0,0.0
683,683,0.057131664000000006,-51.94748066,6.05e-06,58,6,26,20,19.33333333,8.888888889,26,55,77,22,62.33333333,9.777777777999999,55,12.0107,55.845,43.8343,41.23356667,19.48191111,55.845,1811.0,3823.0,2012.0,2481.666667,894.2222222000001,1811.0,8,14,6,10.0,2.666666667,8,2,4,2,3.333333333,0.8888888890000001,4,76,132,56,113.33333329999999,24.88888889,132,1.83,2.55,0.72,2.07,0.32,1.83,2,2,0,2.0,0.0,2,0,2,2,0.666666667,0.8888888890000001,0,0,6,6,4.0,2.666666667,6,0,0,0,0.0,0.0,0,4,8,4,6.666666667,1.7777777780000001,8,0,0,0,0.0,0.0,0,0,4,4,1.333333333,1.7777777780000001,0,0,4,4,2.666666667,1.7777777780000001,4,0,0,0,0,0,0,4,4,0,4.0,0.0,4,5.64,10.73,5.09,9.033333333,2.2622222219999997,10.73,0.0,4.496,4.496,1.498666667,1.9982222219999999,0.0,0.0,2.1106627999999996,2.1106627999999996,1.4071085330000002,0.9380723559999999,2.1106627999999996,194,229,35,217.33333330000002,15.55555556,229,-4,2,6,4.242640687,0.0
684,684,0.0,-23.93210006,6.5e-07,136,9,30,21,16.0,9.333333332999999,9,69,93,24,85.0,10.66666667,93,18.998403200000002,65.38,46.3815968,34.45893547,20.61404302,18.998403200000002,53.5,692.68,639.18,266.56,284.08,53.5,12,17,5,15.33333333,2.222222222,17,2,4,2,2.666666667,0.8888888890000001,2,57,122,65,78.66666667,28.88888889,57,1.65,3.98,2.33,3.2033333330000002,1.035555556,3.98,2,2,0,2.0,0.0,2,0,5,5,3.333333333,2.222222222,5,0,10,10,3.333333333,4.444444444,0,0,0,0,0.0,0.0,0,7,12,5,8.666666667000001,2.222222222,7,0,0,0,0.0,0.0,0,0,1,1,0.666666667,0.444444444,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0.666666667,0.444444444,1,9.7075,13.96,4.2525,11.125,1.89,9.7075,0.0,1.97,1.97,1.3133333329999999,0.8755555559999999,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15,194,179,74.66666667,79.55555556,15,-1,2,3,2.121320344,5.686925
685,685,0.003736955,-21.39637715,0.30704970000000004,187,16,41,25,24.33333333,11.11111111,16,47,88,41,74.33333333,18.22222222,88,32.065,92.90638,60.84138000000001,52.345459999999996,27.04061333,32.065,388.36,2750.0,2361.64,1175.573333,1049.617778,388.36,5,16,11,12.33333333,4.8888888889999995,16,3,5,2,3.666666667,0.8888888890000001,3,105,164,59,124.66666670000001,26.22222222,105,1.6,2.58,0.98,2.253333333,0.435555556,2.58,1,2,1,1.6666666669999999,0.444444444,2,0,4,4,2.666666667,1.7777777780000001,4,0,4,4,1.333333333,1.7777777780000001,0,0,0,0,0.0,0.0,0,5,6,1,5.666666667,0.444444444,6,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.8888888890000001,2,0,6,6,2.0,2.666666667,0,0,0,0,0,0,0,2,7,5,3.666666667,2.222222222,2,18.18,25.786875,7.606875,23.25125,3.380833333,25.786875,0.0,2.202,2.202,1.4680000000000002,0.978666667,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70,229,159,123.0,70.66666667,70,-2,4,6,4.242640687,0.314419
686,686,0.0,-38.43751506,9.5e-07,40,9,51,42,19.5,15.75,9,85,93,8,91.0,3.0,93,18.998403200000002,121.76,102.76159679999999,44.6888024,38.535598799999995,18.998403200000002,53.5,903.78,850.28,266.07,318.855,53.5,15,17,2,16.5,0.75,17,2,5,3,2.75,1.125,2,57,139,82,77.5,30.75,57,2.05,3.98,1.93,3.4975,0.72375,3.98,2,2,0,2.0,0.0,2,3,5,2,4.5,0.75,5,0,10,10,2.5,3.75,0,0,0,0,0.0,0.0,0,7,15,8,9.0,3.0,7,0,0,0,0.0,0.0,0,1,3,2,1.5,0.75,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,2,1.5,0.75,1,9.7075,31.56,21.8525,15.170625,8.1946875,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15,166,151,52.75,56.625,15,-1,3,4,2.828427125,5.389639
687,687,0.0,-23.22470169,4.14e-05,191,20,29,9,27.5,2.5,29,7,64,57,54.5,15.83333333,64,40.078,63.54600000000001,23.468000000000004,59.63466667,6.518888888999999,63.54600000000001,1115.0,1357.77,242.77,1317.308333,67.43611111,1357.77,2,11,9,9.5,2.5,11,4,4,0,4.0,0.0,4,132,176,44,139.33333330000002,12.22222222,132,1.0,1.9,0.9,1.75,0.25,1.9,1,2,1,1.166666667,0.27777777800000003,1,0,0,0,0.0,0.0,0,0,10,10,8.333333332999999,2.777777778,10,0,0,0,0.0,0.0,0,2,11,9,9.5,2.5,11,0,1,1,0.833333333,0.27777777800000003,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0.833333333,0.27777777800000003,1,11.07,37.77,26.7,15.52,7.416666667,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,225,0,225.0,0.0,225,0,0,0,0.0,0.0
688,688,0.0,-7.72291574,0.0001892,225,50,52,2,51.0,1.0,50,80,90,10,85.0,5.0,80,118.71,127.6,8.89,123.155,4.445,118.71,505.08,722.66,217.58,613.87,108.79,505.08,14,16,2,15.0,1.0,14,5,5,0,5.0,0.0,5,138,139,1,138.5,0.5,138,1.96,2.1,0.14,2.03,0.07,1.96,2,2,0,2.0,0.0,2,2,4,2,3.0,1.0,2,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,14,16,2,15.0,1.0,14,0,0,0,0.0,0.0,0,2,4,2,3.0,1.0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,4,2,3.0,1.0,2,33.285,34.76333333,1.4783333330000001,34.02416667,0.739166667,33.285,0.0,0.46399999999999997,0.46399999999999997,0.23199999999999998,0.23199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,152,11,146.5,5.5,141,-2,2,4,2.828427125,0.0
689,689,0.0,-57.83032027,2.65e-05,140,20,32,12,24.5,5.625,20,7,79,72,34.0,33.75,7,40.078,72.64,32.562,52.28875,15.2634375,40.078,1115.0,1211.4,96.4,1151.15,45.1875,1115.0,2,14,12,6.5,5.625,2,4,4,0,4.0,0.0,4,120,176,56,155.0,26.25,176,1.0,2.01,1.01,1.37875,0.4734375,1.0,2,2,0,2.0,0.0,2,0,2,2,0.75,0.9375,0,0,10,10,3.75,4.6875,0,0,0,0,0.0,0.0,0,2,14,12,6.5,5.625,2,0,0,0,0.0,0.0,0,0,4,4,1.5,1.875,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,4,1.5,1.875,0,23.005,37.77,14.765,32.233125,6.92109375,37.77,0.0,0.38299999999999995,0.38299999999999995,0.143625,0.17953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,225,0,225.0,0.0,225,0,0,0,0.0,0.0
690,690,0.0,-14.50456252,1.7e-06,221,13,77,64,45.0,32.0,13,60,73,13,66.5,6.5,60,26.9815386,192.217,165.23546140000002,109.5992693,82.61773070000001,26.9815386,933.47,2739.0,1805.53,1836.235,902.765,933.47,9,13,4,11.0,2.0,9,3,6,3,4.5,1.5,3,121,141,20,131.0,10.0,121,1.61,2.2,0.59,1.905,0.295,1.61,2,2,0,2.0,0.0,2,0,1,1,0.5,0.5,0,0,7,7,3.5,3.5,0,0,14,14,7.0,7.0,0,3,23,20,13.0,10.0,3,0,0,0,0.0,0.0,0,0,5,5,2.5,2.5,0,0,3,3,1.5,1.5,0,0,0,0,0,0,0,3,5,2,4.0,1.0,3,14.21,16.48,2.27,15.345,1.135,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,225,0,225.0,0.0,225,0,0,0,0.0,0.0
691,691,0.0,-22.42973242,3.41e-05,187,6,74,68,40.0,34.0,6,51,77,26,64.0,13.0,51,12.0107,183.84,171.8293,97.92535,85.91465,12.0107,3695.0,3823.0,128.0,3759.0,64.0,3695.0,6,14,8,10.0,4.0,6,2,6,4,4.0,2.0,2,76,162,86,119.0,43.0,76,2.36,2.55,0.19,2.455,0.095,2.36,2,2,0,2.0,0.0,2,0,2,2,1.0,1.0,0,0,4,4,2.0,2.0,0,0,14,14,7.0,7.0,0,4,20,16,12.0,8.0,4,0,0,0,0.0,0.0,0,0,4,4,2.0,2.0,0,0,6,6,3.0,3.0,0,0,0,0,0,0,0,4,6,2,5.0,1.0,4,5.64,16.05,10.41,10.845,5.205,5.64,0.0,4.496,4.496,2.248,2.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,229,35,211.5,17.5,194,-4,4,8,5.656854248999999,0.0
692,692,1.1050387190000002,-18.57562954,0.0001647,225,8,73,65,40.5,32.5,8,48,87,39,67.5,19.5,48,15.9994,180.94788,164.94848000000002,98.47364,82.47424000000001,15.9994,54.8,3290.0,3235.2,1672.4,1617.6,54.8,5,16,11,10.5,5.5,5,2,6,4,4.0,2.0,2,66,170,104,118.0,52.0,66,1.5,3.44,1.94,2.47,0.97,1.5,2,2,0,2.0,0.0,2,0,4,4,2.0,2.0,0,0,3,3,1.5,1.5,0,0,14,14,7.0,7.0,0,6,19,13,12.5,6.5,6,0,0,0,0.0,0.0,0,0,2,2,1.0,1.0,0,0,7,7,3.5,3.5,0,0,0,0,0,0,0,2,7,5,4.5,2.5,2,9.105,18.12,9.015,13.6125,4.5075,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,229,217,120.5,108.5,12,0,0,0,0.0,0.0
693,693,0.0,-36.42798126,2.15e-06,2,20,33,13,29.75,4.875,33,7,84,77,64.75,28.875,84,40.078,74.9216,34.8436,66.2107,13.06635,74.9216,1090.0,1115.0,25.0,1096.25,9.375,1090.0,2,15,13,11.75,4.875,15,4,4,0,4.0,0.0,4,119,176,57,133.25,21.375,119,1.0,2.18,1.18,1.885,0.4425,2.18,2,2,0,2.0,0.0,2,0,3,3,2.25,1.125,3,0,10,10,7.5,3.75,10,0,0,0,0.0,0.0,0,2,15,13,11.75,4.875,15,0,0,0,0.0,0.0,0,0,3,3,2.25,1.125,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,3,2.25,1.125,3,22.175,37.77,15.595,26.07375,5.848125,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,225,59,180.75,22.125,166,-3,5,8,3.854496447,0.0
